buyer_id,supplier_id,to_airport,from_airport,flight_type,journey_type,pax,costprice,markup,selling_price,booking_date,payment_method,refund_status,refund_amount,channel_of_booking,booking_status,travel_date,cashback,coupon_redeem,Coupon USed?
167,3,SEA,JAI,International,round trip,5,34336,10607,44943,03-03-2024,Debit Card,Yes,0,Web,confirmed,04-05-2024,6.960340337,0,No
328,1,BLR,JAI,International,round trip,1,37169,11482,48651,03-03-2024,Debit Card,Yes,258.0873113,Android,confirmed,07-03-2024,3.752587816,0,No
277,5,HYD,DEL,Domestic,round trip,5,9022,2787,11809,03-03-2024,Debit Card,Yes,208.9552321,Web,confirmed,13-03-2024,0,0,No
204,3,GOI,DEL,International,round trip,3,18660,5765,24425,03-03-2024,Bank Transfer,Yes,0,Web,confirmed,28-03-2024,8.556696263,0,No
317,1,AMD,DEL,International,one way,1,30506,9424,39930,03-03-2024,Credit Card,Yes,0,Android,confirmed,27-03-2024,8.996740272,0,No
123,7,ORD,MIA,International,round trip,4,30018,9273,39291,03-03-2024,Credit Card,Yes,770.8420698,Web,confirmed,19-03-2024,0,0,No
156,7,SFO,LAX,International,one way,1,32378,10001,42379,03-03-2024,PayPal,Yes,0,Android,confirmed,12-06-2024,0,0,No
38,1,JFK,MAA,International,round trip,1,23031,7114,30145,03-03-2024,Credit Card,Yes,0,Android,confirmed,18-07-2024,12.86754693,0,No
234,1,DFW,JAI,International,round trip,3,21088,6515,27603,03-03-2024,Debit Card,Yes,844.1688767,Web,confirmed,29-04-2024,12.27420994,0,No
440,3,GOI,ORD,International,round trip,1,29776,9198,38974,03-03-2024,Credit Card,No,0,Android,confirmed,14-03-2024,5.155391805,0,No
141,3,BOM,ORD,International,round trip,2,17764,5488,23252,03-03-2024,Debit Card,Yes,378.017662,Android,confirmed,28-06-2024,5.49637433,0,No
295,7,ATL,MAA,International,round trip,3,17188,5310,22498,03-03-2024,Credit Card,Yes,252.2256798,Web,confirmed,13-03-2024,0,0,No
236,3,SFO,DFW,International,one way,1,24656,7616,32272,03-03-2024,Debit Card,Yes,606.3601336,Android,confirmed,14-08-2024,8.816472372,0,No
255,1,PNQ,CCU,International,one way,3,37647,11629,49276,03-03-2024,Debit Card,Yes,859.6825716,Android,confirmed,19-03-2024,12.49977896,0,No
107,1,ORD,MAA,International,one way,3,32564,10059,42623,03-03-2024,Debit Card,Yes,0,Web,confirmed,11-09-2024,15.00132103,42.14892587,Yes
489,5,ATL,BLR,International,round trip,4,21598,6672,28270,03-03-2024,Credit Card,Yes,308.4677055,Web,confirmed,08-03-2024,0,0,No
230,1,DEN,SFO,International,one way,1,11671,3605,15276,03-03-2024,Debit Card,Yes,850.7713562,Android,confirmed,14-10-2024,12.37020995,57.18985193,Yes
102,7,SEA,BOM,International,one way,1,29126,8997,38123,03-03-2024,Debit Card,Yes,624.2850162,Web,confirmed,24-11-2024,0,17.68917766,Yes
199,5,HYD,JAI,International,one way,5,13744,4246,17990,03-03-2024,Credit Card,Yes,352.9703585,Web,confirmed,05-03-2024,0,0,No
391,3,CCU,DEL,Domestic,round trip,3,7514,2321,9835,03-03-2024,Bank Transfer,Yes,729.8300219,Web,confirmed,01-07-2024,10.61172374,0,No
113,3,SEA,BLR,International,round trip,2,24938,7703,32641,03-03-2024,Debit Card,Yes,109.7366799,Android,confirmed,27-03-2024,1.595570607,0,No
421,7,JAI,AMD,International,round trip,3,12198,3768,15966,03-03-2024,Credit Card,Yes,945.4816642,Android,confirmed,18-03-2024,0,0,No
285,7,PNQ,LAX,International,one way,5,24279,7500,31779,03-03-2024,Bank Transfer,Yes,0,Android,confirmed,30-11-2024,0,8.263911614,Yes
189,1,CCU,HYD,Domestic,one way,1,10881,3362,14243,03-03-2024,PayPal,Yes,0,Android,confirmed,29-09-2024,2.026784841,5.290702742,Yes
304,5,ATL,AMD,International,round trip,1,30318,9365,39683,03-03-2024,Credit Card,Yes,886.6465093,Android,confirmed,27-03-2024,0,0,No
423,7,DEL,GOI,International,round trip,4,30113,9302,39415,03-03-2024,Debit Card,Yes,0,Android,confirmed,16-12-2024,0,13.69752649,Yes
307,5,ORD,PNQ,International,one way,1,15339,4739,20078,03-03-2024,Debit Card,No,0,iOS,confirmed,06-03-2024,0,0,No
133,1,SYD,DFW,International,one way,4,12409,3834,16243,03-03-2024,PayPal,Yes,210.6697245,Android,confirmed,04-08-2024,3.063136415,0,No
479,5,LAS,DEN,International,one way,5,20623,6371,26994,03-03-2024,Debit Card,Yes,650.7759693,iOS,confirmed,25-03-2024,0,0,No
165,5,JAI,BOM,International,one way,5,21438,6623,28061,03-03-2024,PayPal,Yes,380.7127007,Web,confirmed,20-07-2024,0,0,No
194,3,GOI,LAX,International,round trip,4,16212,5008,21220,03-03-2024,Debit Card,Yes,0,Web,confirmed,07-12-2024,3.754909072,11.11419713,Yes
80,5,SEA,ATL,International,round trip,2,24880,7686,32566,03-03-2024,Debit Card,Yes,725.9123364,Web,confirmed,23-03-2024,0,0,No
210,1,AMD,LAX,International,round trip,5,37622,11622,49244,03-03-2024,PayPal,No,0,Web,confirmed,30-03-2024,6.569085466,0,No
268,5,JAI,MIA,International,round trip,5,12644,3906,16550,03-03-2024,Credit Card,Yes,640.9449971,Android,confirmed,08-03-2024,0,0,No
488,1,ORD,DFW,International,round trip,4,25911,8004,33915,03-03-2024,Bank Transfer,Yes,817.0116941,Web,confirmed,08-08-2024,11.87934468,0,No
96,1,ATL,SFO,International,one way,1,24677,7623,32300,03-03-2024,Debit Card,Yes,586.8651295,Android,confirmed,23-12-2024,8.53301514,25.73887921,Yes
153,5,GOI,MIA,International,round trip,1,24119,7450,31569,03-03-2024,PayPal,Yes,836.1511023,Web,confirmed,01-07-2024,0,0,No
116,3,DEL,CCU,Domestic,one way,3,4749,1467,6216,03-03-2024,Debit Card,Yes,567.680335,Web,confirmed,08-05-2024,8.254068353,0,No
389,5,SEA,GOI,International,one way,5,24026,7422,31448,03-03-2024,PayPal,Yes,98.22668124,Android,confirmed,16-10-2024,0,5.835700349,Yes
26,3,MIA,JAI,International,one way,3,32345,9992,42337,03-03-2024,Credit Card,No,0,Web,confirmed,15-03-2024,8.977986814,0,No
183,5,SFO,GOI,International,round trip,3,29100,8989,38089,03-03-2024,PayPal,Yes,0,Android,confirmed,11-12-2024,0,50.09453998,Yes
251,7,SEA,HYD,International,one way,2,27655,8543,36198,03-03-2024,Bank Transfer,Yes,443.4310237,Android,confirmed,20-03-2024,0,0,No
381,3,CCU,MAA,Domestic,one way,2,5816,1797,7613,03-03-2024,PayPal,Yes,225.250909,Web,confirmed,08-03-2024,3.275146743,0,No
324,7,DEN,MIA,International,round trip,1,20107,6211,26318,03-03-2024,Bank Transfer,Yes,418.9172771,iOS,confirmed,15-09-2024,0,27.43257903,Yes
132,3,SFO,LAX,International,one way,3,12719,3929,16648,03-03-2024,Debit Card,No,0,Web,confirmed,12-03-2024,10.18965665,0,No
157,1,GOI,DEN,International,round trip,2,31070,9597,40667,03-03-2024,Debit Card,Yes,585.796794,Web,confirmed,24-03-2024,8.51748155,0,No
462,1,BOM,DEL,Domestic,one way,4,6537,2020,8557,03-03-2024,PayPal,Yes,990.649491,Android,confirmed,01-04-2024,14.40403711,0,No
146,3,ORD,PNQ,International,round trip,3,23290,7195,30485,03-03-2024,Credit Card,Yes,511.7049999,Android,confirmed,19-03-2024,7.440187349,0,No
272,5,AMD,PNQ,International,one way,4,21159,6536,27695,03-03-2024,Credit Card,Yes,133.8459382,Web,confirmed,28-03-2024,0,0,No
28,3,PNQ,JAI,International,one way,1,27804,8589,36393,03-03-2024,Bank Transfer,No,0,Web,confirmed,04-03-2024,12.32124557,0,No
340,3,MAA,LAX,International,one way,1,23458,7247,30705,03-03-2024,Bank Transfer,Yes,185.6515119,Web,confirmed,13-03-2024,2.699371768,0,No
356,5,GOI,LAX,International,one way,5,17812,5503,23315,03-03-2024,Credit Card,Yes,205.7845217,iOS,confirmed,05-10-2024,0,10.73473392,Yes
195,1,DEL,AMD,International,round trip,1,31714,9797,41511,03-03-2024,PayPal,No,0,iOS,confirmed,10-03-2024,13.12689608,0,No
438,1,PNQ,GOI,International,one way,4,25394,7845,33239,03-03-2024,Bank Transfer,Yes,649.025509,Web,confirmed,06-04-2024,9.436826651,0,No
173,7,GOI,HYD,International,round trip,2,26820,8285,35105,03-03-2024,Debit Card,Yes,0,Web,confirmed,21-10-2024,0,2.856873112,Yes
7,1,HYD,DEL,Domestic,one way,4,6083,1879,7962,03-03-2024,Debit Card,Yes,0,Android,confirmed,16-10-2024,9.861052312,37.90966183,Yes
296,1,GOI,BOM,International,round trip,2,25052,7739,32791,03-03-2024,PayPal,Yes,184.2044649,Web,confirmed,06-09-2024,2.678331714,6.522146227,Yes
86,5,HYD,DFW,International,one way,2,25940,8013,33953,03-03-2024,PayPal,Yes,806.0657818,iOS,confirmed,10-10-2024,0,27.82546528,Yes
68,1,LAX,BOM,International,round trip,2,15941,4925,20866,03-03-2024,PayPal,Yes,749.9930337,iOS,confirmed,21-09-2024,10.9048938,29.80347416,Yes
456,1,PNQ,CCU,International,round trip,1,21312,6583,27895,03-03-2024,Debit Card,Yes,0,Web,confirmed,01-10-2024,1.157572074,0.50941574,Yes
444,3,PNQ,CCU,International,round trip,5,26013,8036,34049,03-03-2024,Credit Card,Yes,0,Web,confirmed,11-10-2024,2.394876002,5.028599188,Yes
24,3,HYD,ORD,International,one way,4,27074,8363,35437,03-03-2024,PayPal,No,0,iOS,confirmed,09-03-2024,0.97677765,0,No
272,1,ATL,DEN,International,round trip,4,25123,7761,32884,03-03-2024,Debit Card,Yes,614.6858654,Web,confirmed,01-11-2024,8.937528459,16.57651249,Yes
451,3,MIA,DFW,International,round trip,4,21040,6499,27539,03-03-2024,Debit Card,Yes,587.6804275,Android,confirmed,29-10-2024,8.544869568,28.90977025,Yes
21,5,MIA,DEL,International,round trip,5,11851,3661,15512,03-03-2024,Debit Card,Yes,651.0302638,Android,confirmed,07-10-2024,0,2.719757625,Yes
109,5,GOI,HYD,International,round trip,1,27081,8365,35446,03-03-2024,Bank Transfer,Yes,68.35357176,Web,confirmed,09-05-2024,0,0,No
96,5,MAA,SFO,International,round trip,2,22565,6971,29536,03-03-2024,Bank Transfer,Yes,45.71850961,Android,confirmed,19-07-2024,0,0,No
473,3,ATL,JAI,International,one way,1,14268,4408,18676,03-03-2024,Debit Card,Yes,708.4582859,Android,confirmed,26-03-2024,10.30097884,0,No
174,5,HYD,DEL,Domestic,one way,3,5332,1647,6979,03-03-2024,Debit Card,No,0,iOS,confirmed,06-03-2024,0,0,No
251,3,PNQ,SEA,International,round trip,5,27408,8467,35875,03-03-2024,PayPal,Yes,110.8080596,Web,confirmed,26-03-2024,1.611148461,0,No
47,3,LAS,LAX,International,round trip,5,32814,10136,42950,03-03-2024,Bank Transfer,Yes,433.3121221,Android,confirmed,13-03-2024,6.300355418,0,No
2,1,DEN,GOI,International,round trip,2,18096,5590,23686,03-03-2024,PayPal,No,0,Android,confirmed,08-03-2024,0.801417864,0,No
121,5,JFK,DEL,International,round trip,5,18729,5786,24515,04-03-2024,Bank Transfer,Yes,712.3119673,Android,confirmed,02-04-2024,0,0,No
490,5,DEN,BLR,International,round trip,4,30868,9535,40403,04-03-2024,Debit Card,Yes,0,Web,confirmed,14-07-2024,0,0,No
184,1,DEL,LAS,International,round trip,1,30795,9513,40308,04-03-2024,PayPal,Yes,404.1565249,Web,confirmed,11-12-2024,5.876433225,19.67202231,Yes
417,1,DEL,LAS,International,round trip,1,11481,3547,15028,04-03-2024,Bank Transfer,Yes,145.4278423,Web,confirmed,30-04-2024,2.114519875,0,No
23,3,GOI,DEL,International,round trip,1,32586,10066,42652,04-03-2024,Credit Card,Yes,931.5483463,Web,confirmed,04-07-2024,13.54470686,0,No
6,5,BLR,ORD,International,round trip,4,33219,10261,43480,04-03-2024,Bank Transfer,Yes,255.5240116,Web,confirmed,24-03-2024,0,0,No
23,1,DEL,CCU,Domestic,one way,5,6408,1980,8388,04-03-2024,Debit Card,Yes,714.4232433,iOS,confirmed,07-03-2024,10.38770928,0,No
274,7,DEN,LAX,International,one way,2,28091,8677,36768,04-03-2024,Debit Card,No,0,Android,confirmed,14-03-2024,0,0,No
303,3,SEA,MAA,International,round trip,2,20230,6250,26480,04-03-2024,PayPal,Yes,0,Android,confirmed,18-12-2024,4.05567568,9.785507267,Yes
495,5,JFK,SEA,International,one way,4,35536,10977,46513,04-03-2024,Debit Card,Yes,669.7815592,iOS,confirmed,08-03-2024,0,0,No
363,7,DEL,ATL,International,round trip,1,12304,3801,16105,04-03-2024,Debit Card,No,0,iOS,confirmed,25-03-2024,0,0,No
282,7,PNQ,MIA,International,round trip,3,37490,11581,49071,04-03-2024,Debit Card,Yes,637.9303007,iOS,confirmed,23-03-2024,0,0,No
472,5,LHR,AMD,International,round trip,3,30185,9324,39509,04-03-2024,Credit Card,Yes,815.1335283,iOS,confirmed,29-05-2024,0,0,No
226,1,BOM,DEN,International,one way,4,13561,4190,17751,04-03-2024,Bank Transfer,Yes,87.78695861,Web,confirmed,28-03-2024,1.276421803,0,No
494,5,BOM,MAA,Domestic,one way,5,5570,1721,7291,04-03-2024,PayPal,Yes,760.871392,iOS,confirmed,05-03-2024,0,0,No
434,7,ATL,JFK,International,round trip,2,23181,7161,30342,04-03-2024,PayPal,Yes,736.3287243,iOS,confirmed,09-06-2024,0,0,No
454,1,SFO,LAX,International,round trip,1,35679,11021,46700,04-03-2024,Debit Card,No,0,Web,confirmed,26-03-2024,12.9098727,0,No
158,3,BOM,JFK,International,one way,1,20010,6181,26191,04-03-2024,Debit Card,Yes,1008.95336,Android,confirmed,09-03-2024,14.67017525,0,No
354,5,JAI,BOM,International,round trip,4,33795,10439,44234,04-03-2024,Bank Transfer,No,0,iOS,confirmed,25-03-2024,0,0,No
432,1,LAX,BOM,International,round trip,4,19244,5945,25189,04-03-2024,Credit Card,Yes,1119.401981,Web,confirmed,31-10-2024,16.27609748,51.83525483,Yes
334,5,BOM,HYD,Domestic,round trip,2,4382,1354,5736,04-03-2024,Credit Card,Yes,0,iOS,confirmed,25-03-2024,0,0,No
309,3,MIA,CCU,International,one way,4,11579,3577,15156,04-03-2024,Credit Card,Yes,848.0407825,Android,confirmed,20-08-2024,12.33050743,52.59905453,Yes
214,7,JAI,BLR,International,round trip,2,23946,7397,31343,04-03-2024,PayPal,Yes,284.4472699,Web,confirmed,30-03-2024,0,0,No
39,1,SFO,GOI,International,round trip,3,22723,7020,29743,04-03-2024,Credit Card,Yes,821.5947925,Web,confirmed,17-09-2024,11.9459829,32.27061768,Yes
246,3,MAA,DEL,Domestic,round trip,5,5470,1690,7160,04-03-2024,PayPal,Yes,756.9602248,Web,confirmed,14-03-2024,11.00619671,0,No
209,3,BLR,BOM,Domestic,one way,5,8232,2543,10775,04-03-2024,PayPal,Yes,93.68794071,Web,confirmed,19-03-2024,1.362222045,0,No
463,3,DEL,AMD,International,one way,1,15141,4678,19819,04-03-2024,Credit Card,Yes,804.4168666,Web,confirmed,20-07-2024,11.69621597,0,No
302,7,MIA,ORD,International,round trip,3,23608,7293,30901,04-03-2024,Bank Transfer,Yes,224.0794437,Web,confirmed,09-03-2024,0,0,No
347,3,BLR,BOM,Domestic,round trip,3,9608,2969,12577,04-03-2024,PayPal,Yes,1077.958114,Android,confirmed,16-07-2024,15.67350392,0,No
305,5,MAA,MIA,International,round trip,4,32447,10023,42470,04-03-2024,Bank Transfer,No,0,iOS,confirmed,02-04-2024,0,0,No
91,3,DEL,GOI,International,round trip,1,21396,6610,28006,04-03-2024,Bank Transfer,Yes,871.3034337,Android,confirmed,28-05-2024,12.66874622,0,No
384,5,DEN,GOI,International,round trip,5,12836,3966,16802,04-03-2024,Bank Transfer,Yes,116.0657467,iOS,confirmed,26-10-2024,0,6.036736909,Yes
23,3,LAS,GOI,International,round trip,5,21463,6630,28093,04-03-2024,Debit Card,Yes,1094.395826,Web,confirmed,19-12-2024,15.91250814,51.16247107,Yes
62,7,JAI,MIA,International,one way,5,32833,10142,42975,04-03-2024,Debit Card,Yes,248.7517418,iOS,confirmed,21-03-2024,0,0,No
139,7,PNQ,ORD,International,one way,3,27491,8492,35983,04-03-2024,Credit Card,Yes,705.9124404,Web,confirmed,12-08-2024,0,0,No
57,3,DXB,GOI,International,one way,5,17355,5361,22716,04-03-2024,Bank Transfer,Yes,508.7689269,Web,confirmed,22-04-2024,7.397496866,0,No
115,5,PNQ,MAA,International,round trip,4,19230,5941,25171,04-03-2024,Credit Card,Yes,804.3326038,Web,confirmed,18-03-2024,0,0,No
55,1,MAA,MIA,International,one way,1,15759,4868,20627,04-03-2024,Credit Card,Yes,228.767093,Web,confirmed,09-03-2024,3.326272034,0,No
497,3,DEL,GOI,International,round trip,3,16785,5185,21970,04-03-2024,Debit Card,No,0,Web,confirmed,06-03-2024,12.27065042,0,No
77,1,DEL,PNQ,International,one way,2,25347,7830,33177,04-03-2024,Credit Card,Yes,831.7884042,Web,confirmed,19-03-2024,12.09419795,0,No
307,1,HKG,MIA,International,one way,1,32236,9958,42194,04-03-2024,PayPal,Yes,411.1049573,Web,confirmed,09-03-2024,5.977463388,0,No
386,7,BLR,BOM,Domestic,round trip,4,10752,3322,14074,04-03-2024,Debit Card,Yes,739.9294139,iOS,confirmed,19-10-2024,0,27.4857617,Yes
76,3,LAX,MAA,International,one way,1,27801,8588,36389,04-03-2024,Credit Card,Yes,680.4959378,Web,confirmed,16-03-2024,9.89440648,0,No
203,3,SEA,CCU,International,one way,4,24286,7502,31788,04-03-2024,Bank Transfer,No,0,Web,confirmed,27-03-2024,7.89492791,0,No
221,5,DEN,PNQ,International,one way,2,26381,8149,34530,04-03-2024,Credit Card,Yes,279.0335944,Android,confirmed,21-04-2024,0,0,No
172,1,HYD,JAI,International,one way,3,25433,7857,33290,04-03-2024,Bank Transfer,Yes,958.9016404,iOS,confirmed,15-03-2024,13.94242357,0,No
321,5,HYD,DEL,Domestic,one way,4,6628,2048,8676,04-03-2024,Credit Card,Yes,94.13169333,Web,confirmed,22-03-2024,0,0,No
489,1,JFK,BLR,International,round trip,5,36133,11162,47295,04-03-2024,PayPal,Yes,793.923803,Android,confirmed,18-08-2024,11.5436469,47.71784739,Yes
1,3,LAX,HYD,International,round trip,5,11620,3590,15210,04-03-2024,Bank Transfer,Yes,0,Web,confirmed,06-11-2024,12.74662927,29.76625217,Yes
449,5,MAA,DFW,International,round trip,4,11894,3675,15569,04-03-2024,Bank Transfer,Yes,177.2250888,Web,confirmed,06-03-2024,0,0,No
222,5,DEN,GOI,International,round trip,2,20412,6306,26718,04-03-2024,Credit Card,Yes,777.1687526,Web,confirmed,08-03-2024,0,0,No
41,3,AMD,DEL,International,round trip,4,37521,11590,49111,04-03-2024,PayPal,Yes,845.7853695,Web,confirmed,04-06-2024,12.29771373,0,No
406,1,LHR,DEN,International,round trip,4,12058,3725,15783,04-03-2024,PayPal,Yes,394.8595779,Web,confirmed,19-03-2024,5.741255677,0,No
323,7,GOI,ORD,International,round trip,2,29881,9230,39111,04-03-2024,PayPal,Yes,750.1191899,Web,confirmed,20-03-2024,0,0,No
49,3,LAX,AMD,International,one way,5,31614,9766,41380,04-03-2024,Credit Card,Yes,0,Web,confirmed,17-03-2024,9.278363032,0,No
126,5,SEA,DEN,International,round trip,4,34000,10503,44503,04-03-2024,Credit Card,No,0,Web,confirmed,13-03-2024,0,0,No
241,1,SFO,GOI,International,round trip,2,11748,3629,15377,04-03-2024,Bank Transfer,No,0,Web,confirmed,12-03-2024,9.991578576,0,No
466,5,HYD,AMD,International,round trip,4,14196,4386,18582,04-03-2024,Debit Card,Yes,0,iOS,confirmed,16-05-2024,0,0,No
496,5,SEA,HYD,International,one way,4,14989,4631,19620,04-03-2024,PayPal,Yes,197.9578119,Web,confirmed,15-03-2024,0,0,No
149,5,MAA,DEL,Domestic,one way,4,5716,1766,7482,04-03-2024,PayPal,Yes,242.3701348,iOS,confirmed,31-03-2024,0,0,No
322,5,BOM,MIA,International,round trip,2,28988,8954,37942,04-03-2024,PayPal,Yes,191.5166597,Web,confirmed,05-03-2024,0,0,No
173,5,JAI,HYD,International,one way,4,11586,3579,15165,04-03-2024,Bank Transfer,No,0,Android,confirmed,09-03-2024,0,0,No
459,1,ATL,BLR,International,one way,4,31566,9751,41317,04-03-2024,Debit Card,Yes,1034.204708,Web,confirmed,15-03-2024,15.03732968,0,No
104,3,GOI,MIA,International,round trip,2,18214,5626,23840,04-03-2024,Debit Card,Yes,554.3641541,Web,confirmed,23-03-2024,8.060451171,0,No
259,5,MAA,PNQ,International,round trip,4,15361,4745,20106,04-03-2024,Bank Transfer,Yes,710.3386722,Android,confirmed,14-08-2024,0,0,No
284,3,CCU,AMD,International,round trip,3,15985,4938,20923,04-03-2024,Bank Transfer,Yes,0,Android,confirmed,02-07-2024,12.02947051,0,No
357,5,JAI,GOI,International,one way,1,34704,10720,45424,04-03-2024,PayPal,Yes,253.5903886,Web,confirmed,06-03-2024,0,0,No
79,7,BOM,LAS,International,one way,1,30059,9286,39345,04-03-2024,Bank Transfer,Yes,221.2115702,Web,confirmed,02-08-2024,0,0,No
158,1,BLR,HYD,Domestic,round trip,1,9654,2983,12637,04-03-2024,Bank Transfer,Yes,0,Web,confirmed,17-03-2024,7.062814571,0,No
210,3,DEL,BOM,Domestic,round trip,2,8297,2564,10861,04-03-2024,Bank Transfer,Yes,640.4931866,Web,confirmed,07-04-2024,9.312766739,0,No
51,1,SFO,AMD,International,one way,3,29106,8991,38097,04-03-2024,Credit Card,No,0,Web,confirmed,14-03-2024,13.33577113,0,No
385,3,AMD,MAA,International,round trip,2,36395,11242,47637,04-03-2024,Credit Card,No,0,Android,confirmed,19-03-2024,14.91134609,0,No
430,5,LHR,DEN,International,one way,1,29499,9112,38611,04-03-2024,Bank Transfer,Yes,291.93253,iOS,confirmed,01-04-2024,0,0,No
429,5,ATL,DEL,International,one way,1,14328,4426,18754,05-03-2024,Bank Transfer,Yes,627.3235698,Web,confirmed,29-03-2024,0,0,No
267,1,DFW,BLR,International,round trip,5,27857,8605,36462,05-03-2024,Bank Transfer,Yes,0,Android,confirmed,08-05-2024,9.444225175,0,No
260,3,SEA,JFK,International,round trip,5,21186,6545,27731,05-03-2024,PayPal,Yes,0,iOS,confirmed,27-12-2024,16.08161743,76.51160626,Yes
132,1,BLR,HYD,Domestic,round trip,4,9061,2799,11860,05-03-2024,Debit Card,Yes,610.6034689,Web,confirmed,17-03-2024,8.87817044,0,No
405,3,BLR,ATL,International,round trip,4,22620,6987,29607,05-03-2024,Credit Card,Yes,143.4438135,Web,confirmed,15-05-2024,2.08567211,0,No
11,1,MIA,DEL,International,round trip,3,31872,9845,41717,05-03-2024,Bank Transfer,Yes,0,Android,confirmed,09-07-2024,3.716724338,0,No
304,7,GOI,JAI,International,round trip,1,26869,8300,35169,05-03-2024,Debit Card,Yes,565.6839534,Android,confirmed,29-03-2024,0,0,No
7,1,HYD,CCU,Domestic,one way,2,9737,3008,12745,05-03-2024,Bank Transfer,Yes,462.7134753,Android,confirmed,28-10-2024,6.727850901,25.88799506,Yes
161,5,LAX,PNQ,International,one way,1,28999,8958,37957,05-03-2024,PayPal,Yes,591.1314983,Web,confirmed,02-04-2024,0,0,No
241,1,BOM,PNQ,International,round trip,3,31860,9841,41701,05-03-2024,Bank Transfer,No,0,Web,confirmed,27-03-2024,1.723685986,0,No
147,5,LAS,CCU,International,one way,3,36465,11264,47729,05-03-2024,Debit Card,Yes,0,Android,confirmed,18-07-2024,0,0,No
359,5,PNQ,MIA,International,round trip,4,29547,9127,38674,05-03-2024,Debit Card,Yes,143.4695778,Android,confirmed,28-08-2024,0,10.3034786,Yes
393,3,ORD,JAI,International,round trip,2,21036,6498,27534,05-03-2024,Debit Card,Yes,0,Android,confirmed,05-10-2024,9.707485879,22.76023626,Yes
186,1,CCU,MAA,Domestic,round trip,2,11195,3459,14654,05-03-2024,Debit Card,Yes,0,Web,confirmed,09-03-2024,5.08305274,0,No
